species,sp code,block,treatment,date,obs period,Sowing group,bout,obs day,seed,seedling
Heisteria nitida,heisne,12,MSH,2004-05-15,2004-05-15,3,28,17,9,0
Heisteria nitida,heisne,12,OPEN,2004-05-15,2004-05-15,3,28,17,8,0
Heisteria nitida,heisne,35,CCA,2004-05-15,2004-05-15,3,28,17,9,0
Heisteria nitida,heisne,35,CS,2004-05-15,2004-05-15,3,28,17,7,0
Heisteria nitida,heisne,35,MCH,2004-05-15,2004-05-15,3,28,17,7,0
Heisteria nitida,heisne,35,MSH,2004-05-15,2004-05-15,3,28,17,10,0
Heisteria nitida,heisne,35,OPEN,2004-05-15,2004-05-15,3,28,17,5,0
Heisteria nitida,heisne,50,CCA,2004-05-15,2004-05-15,3,28,17,10,0
Heisteria nitida,heisne,50,CS,2004-05-15,2004-05-15,3,28,17,9,0
Heisteria nitida,heisne,50,MCH,2004-05-15,2004-05-15,3,28,17,7,0
Heisteria nitida,heisne,50,MSH,2004-05-15,2004-05-15,3,28,17,6,0
Heisteria nitida,heisne,50,OPEN,2004-05-15,2004-05-15,3,28,17,10,0
Heisteria nitida,heisne,52,CCA,2004-05-15,2004-05-15,3,28,17,8,0
Heisteria nitida,heisne,52,CS,2004-05-15,2004-05-15,3,28,17,10,0
Heisteria nitida,heisne,52,MCH,2004-05-15,2004-05-15,3,28,17,8,1
Heisteria nitida,heisne,52,MSH,2004-05-15,2004-05-15,3,28,17,10,0
Heisteria nitida,heisne,52,OPEN,2004-05-15,2004-05-15,3,28,17,4,0
Heisteria nitida,heisne,53,CCA,2004-05-15,2004-05-15,3,28,17,8,0
Heisteria nitida,heisne,53,CS,2004-05-15,2004-05-15,3,28,17,6,0
Heisteria nitida,heisne,53,MCH,2004-05-15,2004-05-15,3,28,17,9,0
Heisteria nitida,heisne,53,MSH,2004-05-15,2004-05-15,3,28,17,9,0
Heisteria nitida,heisne,53,OPEN,2004-05-15,2004-05-15,3,28,17,10,0
Heisteria nitida,heisne,Cadle,CCA,2004-05-15,2004-05-15,3,28,17,7,0
Heisteria nitida,heisne,Cadle,CS,2004-05-15,2004-05-15,3,28,17,10,0
Heisteria nitida,heisne,Cadle,MCH,2004-05-15,2004-05-15,3,28,17,8,0
Heisteria nitida,heisne,Cadle,MSH,2004-05-15,2004-05-15,3,28,17,6,0
Heisteria nitida,heisne,Cadle,OPEN,2004-05-15,2004-05-15,3,28,17,4,0
Heisteria nitida,heisne,3,CCA,2004-05-28,2004-05-28,3,29,30,5,0
Heisteria nitida,heisne,3,CS,2004-05-28,2004-05-28,3,29,30,8,0
Heisteria nitida,heisne,3,MCH,2004-05-28,2004-05-28,3,29,30,3,2
Heisteria nitida,heisne,3,MSH,2004-05-28,2004-05-28,3,29,30,10,0
Heisteria nitida,heisne,3,OPEN,2004-05-28,2004-05-28,3,29,30,6,0
Heisteria nitida,heisne,8,CCA,2004-05-28,2004-05-28,3,29,30,10,0
Heisteria nitida,heisne,8,CS,2004-05-28,2004-05-28,3,29,30,8,1
Heisteria nitida,heisne,8,MCH,2004-05-28,2004-05-28,3,29,30,5,0
Heisteria nitida,heisne,8,MSH,2004-05-28,2004-05-28,3,29,30,8,1
Heisteria nitida,heisne,8,OPEN,2004-05-28,2004-05-28,3,29,30,8,0
Heisteria nitida,heisne,12,CCA,2004-05-28,2004-05-28,3,29,30,9,0
Heisteria nitida,heisne,12,CS,2004-05-28,2004-05-28,3,29,30,7,0
Heisteria nitida,heisne,12,MCH,2004-05-28,2004-05-28,3,29,30,8,0
Heisteria nitida,heisne,12,MSH,2004-05-28,2004-05-28,3,29,30,9,0
Heisteria nitida,heisne,12,OPEN,2004-05-28,2004-05-28,3,29,30,8,0
Heisteria nitida,heisne,35,CCA,2004-05-28,2004-05-28,3,29,30,9,0
Heisteria nitida,heisne,35,CS,2004-05-28,2004-05-28,3,29,30,7,0
Heisteria nitida,heisne,35,MCH,2004-05-28,2004-05-28,3,29,30,7,0
Heisteria nitida,heisne,35,MSH,2004-05-28,2004-05-28,3,29,30,9,0
Heisteria nitida,heisne,35,OPEN,2004-05-28,2004-05-28,3,29,30,4,0
Heisteria nitida,heisne,50,CCA,2004-05-28,2004-05-28,3,29,30,10,0
Heisteria nitida,heisne,50,CS,2004-05-28,2004-05-28,3,29,30,7,0
Heisteria nitida,heisne,50,MCH,2004-05-28,2004-05-28,3,29,30,5,1
Heisteria nitida,heisne,50,MSH,2004-05-28,2004-05-28,3,29,30,6,0
Heisteria nitida,heisne,50,OPEN,2004-05-28,2004-05-28,3,29,30,9,0
Heisteria nitida,heisne,52,CCA,2004-05-28,2004-05-28,3,29,30,8,0
Heisteria nitida,heisne,52,CS,2004-05-28,2004-05-28,3,29,30,10,0
Heisteria nitida,heisne,52,MCH,2004-05-28,2004-05-28,3,29,30,7,0
Heisteria nitida,heisne,52,MSH,2004-05-28,2004-05-28,3,29,30,9,0
Heisteria nitida,heisne,52,OPEN,2004-05-28,2004-05-28,3,29,30,3,1
Heisteria nitida,heisne,53,CCA,2004-05-28,2004-05-28,3,29,30,7,1
Heisteria nitida,heisne,53,CS,2004-05-28,2004-05-28,3,29,30,6,0
Heisteria nitida,heisne,53,MCH,2004-05-28,2004-05-28,3,29,30,9,0
Heisteria nitida,heisne,53,MSH,2004-05-28,2004-05-28,3,29,30,8,0
Heisteria nitida,heisne,53,OPEN,2004-05-28,2004-05-28,3,29,30,10,0
Heisteria nitida,heisne,Cadle,CCA,2004-05-28,2004-05-28,3,29,30,7,0
Heisteria nitida,heisne,Cadle,CS,2004-05-28,2004-05-28,3,29,30,10,0
Heisteria nitida,heisne,Cadle,MCH,2004-05-28,2004-05-28,3,29,30,8,0
Heisteria nitida,heisne,Cadle,MSH,2004-05-28,2004-05-28,3,29,30,6,0
Heisteria nitida,heisne,Cadle,OPEN,2004-05-28,2004-05-28,3,29,30,3,1
Heisteria nitida,heisne,3,CCA,2004-06-11,2004-06-11,3,30,44,4,1
Heisteria nitida,heisne,3,CS,2004-06-11,2004-06-11,3,30,44,7,1
Heisteria nitida,heisne,3,MCH,2004-06-11,2004-06-11,3,30,44,3,2
Heisteria nitida,heisne,3,MSH,2004-06-11,2004-06-11,3,30,44,10,0
Heisteria nitida,heisne,3,OPEN,2004-06-11,2004-06-11,3,30,44,4,0
Heisteria nitida,heisne,8,CCA,2004-06-11,2004-06-11,3,30,44,10,0
Heisteria nitida,heisne,8,CS,2004-06-11,2004-06-11,3,30,44,7,2
Heisteria nitida,heisne,8,MCH,2004-06-11,2004-06-11,3,30,44,4,0
Heisteria nitida,heisne,8,MSH,2004-06-11,2004-06-11,3,30,44,8,0
Heisteria nitida,heisne,8,OPEN,2004-06-11,2004-06-11,3,30,44,8,0
Heisteria nitida,heisne,12,CCA,2004-06-11,2004-06-11,3,30,44,9,0
Heisteria nitida,heisne,12,CS,2004-06-11,2004-06-11,3,30,44,7,0
Heisteria nitida,heisne,12,MCH,2004-06-11,2004-06-11,3,30,44,8,0
Heisteria nitida,heisne,12,MSH,2004-06-11,2004-06-11,3,30,44,9,0
Heisteria nitida,heisne,12,OPEN,2004-06-11,2004-06-11,3,30,44,5,0
Heisteria nitida,heisne,35,CCA,2004-06-11,2004-06-11,3,30,44,9,0
Heisteria nitida,heisne,35,CS,2004-06-11,2004-06-11,3,30,44,7,0
Heisteria nitida,heisne,35,MCH,2004-06-11,2004-06-11,3,30,44,6,0
Heisteria nitida,heisne,35,MSH,2004-06-11,2004-06-11,3,30,44,8,1
Heisteria nitida,heisne,35,OPEN,2004-06-11,2004-06-11,3,30,44,2,0
Heisteria nitida,heisne,50,CCA,2004-06-11,2004-06-11,3,30,44,10,0
Heisteria nitida,heisne,50,CS,2004-06-11,2004-06-11,3,30,44,7,0
Heisteria nitida,heisne,50,MCH,2004-06-11,2004-06-11,3,30,44,4,1
Heisteria nitida,heisne,50,MSH,2004-06-11,2004-06-11,3,30,44,6,0
Heisteria nitida,heisne,50,OPEN,2004-06-11,2004-06-11,3,30,44,8,0
Heisteria nitida,heisne,52,CCA,2004-06-11,2004-06-11,3,30,44,8,0
Heisteria nitida,heisne,52,CS,2004-06-11,2004-06-11,3,30,44,10,0
Heisteria nitida,heisne,52,MCH,2004-06-11,2004-06-11,3,30,44,5,0
Heisteria nitida,heisne,52,MSH,2004-06-11,2004-06-11,3,30,44,9,0
Heisteria nitida,heisne,52,OPEN,2004-06-11,2004-06-11,3,30,44,3,1
Heisteria nitida,heisne,53,CCA,2004-06-11,2004-06-11,3,30,44,7,1
Heisteria nitida,heisne,53,CS,2004-06-11,2004-06-11,3,30,44,6,0
Heisteria nitida,heisne,53,MCH,2004-06-11,2004-06-11,3,30,44,7,2
Heisteria nitida,heisne,53,MSH,2004-06-11,2004-06-11,3,30,44,7,0
Heisteria nitida,heisne,53,OPEN,2004-06-11,2004-06-11,3,30,44,10,0
Heisteria nitida,heisne,Cadle,CCA,2004-06-11,2004-06-11,3,30,44,7,0
Heisteria nitida,heisne,Cadle,CS,2004-06-11,2004-06-11,3,30,44,10,0
Heisteria nitida,heisne,Cadle,MCH,2004-06-11,2004-06-11,3,30,44,8,0
Heisteria nitida,heisne,Cadle,MSH,2004-06-11,2004-06-11,3,30,44,6,0
Heisteria nitida,heisne,Cadle,OPEN,2004-06-11,2004-06-11,3,30,44,3,1
Heisteria nitida,heisne,3,CCA,2004-06-25,2004-06-25,3,31,58,4,1
Heisteria nitida,heisne,3,CS,2004-06-25,2004-06-25,3,31,58,7,0
Heisteria nitida,heisne,3,MCH,2004-06-25,2004-06-25,3,31,58,2,1
Heisteria nitida,heisne,3,MSH,2004-06-25,2004-06-25,3,31,58,8,0
Heisteria nitida,heisne,3,OPEN,2004-06-25,2004-06-25,3,31,58,3,1
Heisteria nitida,heisne,8,CCA,2004-06-25,2004-06-25,3,31,58,9,1
Heisteria nitida,heisne,8,CS,2004-06-25,2004-06-25,3,31,58,7,2
Heisteria nitida,heisne,8,MCH,2004-06-25,2004-06-25,3,31,58,3,0
Heisteria nitida,heisne,8,MSH,2004-06-25,2004-06-25,3,31,58,8,0
Heisteria nitida,heisne,8,OPEN,2004-06-25,2004-06-25,3,31,58,7,0
Heisteria nitida,heisne,12,CCA,2004-06-25,2004-06-25,3,31,58,9,0
Heisteria nitida,heisne,12,CS,2004-06-25,2004-06-25,3,31,58,6,0
Heisteria nitida,heisne,12,MCH,2004-06-25,2004-06-25,3,31,58,8,0
Heisteria nitida,heisne,12,MSH,2004-06-25,2004-06-25,3,31,58,6,0
Heisteria nitida,heisne,12,OPEN,2004-06-25,2004-06-25,3,31,58,1,0
Heisteria nitida,heisne,35,CCA,2004-06-25,2004-06-25,3,31,58,9,0
Heisteria nitida,heisne,35,CS,2004-06-25,2004-06-25,3,31,58,6,1
Heisteria nitida,heisne,35,MCH,2004-06-25,2004-06-25,3,31,58,6,0
Heisteria nitida,heisne,35,MSH,2004-06-25,2004-06-25,3,31,58,8,1
Heisteria nitida,heisne,35,OPEN,2004-06-25,2004-06-25,3,31,58,1,0
Heisteria nitida,heisne,50,CCA,2004-06-25,2004-06-25,3,31,58,10,0
Heisteria nitida,heisne,50,CS,2004-06-25,2004-06-25,3,31,58,5,0
Heisteria nitida,heisne,50,MCH,2004-06-25,2004-06-25,3,31,58,4,0
Heisteria nitida,heisne,50,MSH,2004-06-25,2004-06-25,3,31,58,4,1
Heisteria nitida,heisne,50,OPEN,2004-06-25,2004-06-25,3,31,58,5,1
Heisteria nitida,heisne,52,CCA,2004-06-25,2004-06-25,3,31,58,8,0
Heisteria nitida,heisne,52,CS,2004-06-25,2004-06-25,3,31,58,7,1
Heisteria nitida,heisne,52,MCH,2004-06-25,2004-06-25,3,31,58,5,0
Heisteria nitida,heisne,52,MSH,2004-06-25,2004-06-25,3,31,58,9,0
Heisteria nitida,heisne,52,OPEN,2004-06-25,2004-06-25,3,31,58,3,1
Heisteria nitida,heisne,53,CCA,2004-06-25,2004-06-25,3,31,58,6,1
Heisteria nitida,heisne,53,CS,2004-06-25,2004-06-25,3,31,58,5,0
Heisteria nitida,heisne,53,MCH,2004-06-25,2004-06-25,3,31,58,7,2
Heisteria nitida,heisne,53,MSH,2004-06-25,2004-06-25,3,31,58,7,0
Heisteria nitida,heisne,53,OPEN,2004-06-25,2004-06-25,3,31,58,9,0
Heisteria nitida,heisne,Cadle,CCA,2004-06-25,2004-06-25,3,31,58,5,0
Heisteria nitida,heisne,Cadle,CS,2004-06-25,2004-06-25,3,31,58,8,1
Heisteria nitida,heisne,Cadle,MCH,2004-06-25,2004-06-25,3,31,58,6,1
Heisteria nitida,heisne,Cadle,MSH,2004-06-25,2004-06-25,3,31,58,5,0
Heisteria nitida,heisne,Cadle,OPEN,2004-06-25,2004-06-25,3,31,58,1,0
Heisteria nitida,heisne,3,CCA,2004-07-23,2004-07-23,3,32,86,4,1
Heisteria nitida,heisne,3,CS,2004-07-23,2004-07-23,3,32,86,0,0
Heisteria nitida,heisne,3,MCH,2004-07-23,2004-07-23,3,32,86,2,0
Heisteria nitida,heisne,3,MSH,2004-07-23,2004-07-23,3,32,86,7,1
Heisteria nitida,heisne,3,OPEN,2004-07-23,2004-07-23,3,32,86,1,0
Heisteria nitida,heisne,8,CCA,2004-07-23,2004-07-23,3,32,86,7,0
Heisteria nitida,heisne,8,CS,2004-07-23,2004-07-23,3,32,86,1,0
Heisteria nitida,heisne,8,MCH,2004-07-23,2004-07-23,3,32,86,0,0
Heisteria nitida,heisne,8,MSH,2004-07-23,2004-07-23,3,32,86,4,0
Heisteria nitida,heisne,8,OPEN,2004-07-23,2004-07-23,3,32,86,2,1
Heisteria nitida,heisne,12,CCA,2004-07-23,2004-07-23,3,32,86,8,0
Heisteria nitida,heisne,12,CS,2004-07-23,2004-07-23,3,32,86,4,0
Heisteria nitida,heisne,12,MCH,2004-07-23,2004-07-23,3,32,86,1,0
Heisteria nitida,heisne,12,MSH,2004-07-23,2004-07-23,3,32,86,2,0
Heisteria nitida,heisne,12,OPEN,2004-07-23,2004-07-23,3,32,86,0,1
Heisteria nitida,heisne,35,CCA,2004-07-23,2004-07-23,3,32,86,4,1
Heisteria nitida,heisne,35,CS,2004-07-23,2004-07-23,3,32,86,4,0
Heisteria nitida,heisne,35,MCH,2004-07-23,2004-07-23,3,32,86,3,1
Heisteria nitida,heisne,35,MSH,2004-07-23,2004-07-23,3,32,86,6,0
Heisteria nitida,heisne,35,OPEN,2004-07-23,2004-07-23,3,32,86,0,0
Heisteria nitida,heisne,50,CCA,2004-07-23,2004-07-23,3,32,86,4,1
Heisteria nitida,heisne,50,CS,2004-07-23,2004-07-23,3,32,86,4,0
Heisteria nitida,heisne,50,MCH,2004-07-23,2004-07-23,3,32,86,3,0
Heisteria nitida,heisne,50,MSH,2004-07-23,2004-07-23,3,32,86,1,1
Heisteria nitida,heisne,50,OPEN,2004-07-23,2004-07-23,3,32,86,1,0
Heisteria nitida,heisne,52,CCA,2004-07-23,2004-07-23,3,32,86,7,0
Heisteria nitida,heisne,52,CS,2004-07-23,2004-07-23,3,32,86,5,2
Heisteria nitida,heisne,52,MCH,2004-07-23,2004-07-23,3,32,86,2,1
Heisteria nitida,heisne,52,MSH,2004-07-23,2004-07-23,3,32,86,4,2
Heisteria nitida,heisne,52,OPEN,2004-07-23,2004-07-23,3,32,86,3,1
Heisteria nitida,heisne,53,CCA,2004-07-23,2004-07-23,3,32,86,2,2
Heisteria nitida,heisne,53,CS,2004-07-23,2004-07-23,3,32,86,3,1
Heisteria nitida,heisne,53,MCH,2004-07-23,2004-07-23,3,32,86,4,2
Heisteria nitida,heisne,53,MSH,2004-07-23,2004-07-23,3,32,86,6,1
Heisteria nitida,heisne,53,OPEN,2004-07-23,2004-07-23,3,32,86,8,0
Heisteria nitida,heisne,Cadle,CCA,2004-07-23,2004-07-23,3,32,86,5,0
Heisteria nitida,heisne,Cadle,CS,2004-07-23,2004-07-23,3,32,86,8,1
Heisteria nitida,heisne,Cadle,MCH,2004-07-23,2004-07-23,3,32,86,3,2
Heisteria nitida,heisne,Cadle,MSH,2004-07-23,2004-07-23,3,32,86,2,2
Heisteria nitida,heisne,Cadle,OPEN,2004-07-23,2004-07-23,3,32,86,0,0
Heisteria nitida,heisne,3,CCA,2004-09-12,2004-09-12,3,33,137,3,0
Heisteria nitida,heisne,3,CS,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,3,MCH,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,3,MSH,2004-09-12,2004-09-12,3,33,137,3,0
Heisteria nitida,heisne,3,OPEN,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,8,CCA,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,8,CS,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,8,MCH,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,8,MSH,2004-09-12,2004-09-12,3,33,137,2,0
Heisteria nitida,heisne,8,OPEN,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,12,CCA,2004-09-12,2004-09-12,3,33,137,4,0
Heisteria nitida,heisne,12,CS,2004-09-12,2004-09-12,3,33,137,2,2
Heisteria nitida,heisne,12,MCH,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,12,MSH,2004-09-12,2004-09-12,3,33,137,1,0
Heisteria nitida,heisne,12,OPEN,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,35,CCA,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,35,CS,2004-09-12,2004-09-12,3,33,137,3,0
Heisteria nitida,heisne,35,MCH,2004-09-12,2004-09-12,3,33,137,1,0
Heisteria nitida,heisne,35,MSH,2004-09-12,2004-09-12,3,33,137,0,1
Heisteria nitida,heisne,35,OPEN,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,50,CCA,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,50,CS,2004-09-12,2004-09-12,3,33,137,4,0
Heisteria nitida,heisne,50,MCH,2004-09-12,2004-09-12,3,33,137,0,2
Heisteria nitida,heisne,50,MSH,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,50,OPEN,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,52,CCA,2004-09-12,2004-09-12,3,33,137,0,6
Heisteria nitida,heisne,52,CS,2004-09-12,2004-09-12,3,33,137,2,0
Heisteria nitida,heisne,52,MCH,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,52,MSH,2004-09-12,2004-09-12,3,33,137,2,0
Heisteria nitida,heisne,52,OPEN,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,53,CCA,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,53,CS,2004-09-12,2004-09-12,3,33,137,1,2
Heisteria nitida,heisne,53,MCH,2004-09-12,2004-09-12,3,33,137,3,2
Heisteria nitida,heisne,53,MSH,2004-09-12,2004-09-12,3,33,137,4,3
Heisteria nitida,heisne,53,OPEN,2004-09-12,2004-09-12,3,33,137,4,3
Heisteria nitida,heisne,Cadle,CCA,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,Cadle,CS,2004-09-12,2004-09-12,3,33,137,6,3
Heisteria nitida,heisne,Cadle,MCH,2004-09-12,2004-09-12,3,33,137,1,0
Heisteria nitida,heisne,Cadle,MSH,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,Cadle,OPEN,2004-09-12,2004-09-12,3,33,137,0,0
Heisteria nitida,heisne,3,CCA,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,3,CS,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,3,MCH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,3,MSH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,3,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,8,CCA,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,8,CS,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,8,MCH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,8,MSH,2004-11-08,2004-11-08,3,34,194,2,0
Heisteria nitida,heisne,8,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,12,CCA,2004-11-08,2004-11-08,3,34,194,0,4
Heisteria nitida,heisne,12,CS,2004-11-08,2004-11-08,3,34,194,1,0
Heisteria nitida,heisne,12,MCH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,12,MSH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,12,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,35,CCA,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,35,CS,2004-11-08,2004-11-08,3,34,194,3,0
Heisteria nitida,heisne,35,MCH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,35,MSH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,35,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,50,CCA,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,50,CS,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,50,MCH,2004-11-08,2004-11-08,3,34,194,0,2
Heisteria nitida,heisne,50,MSH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,50,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,52,CCA,2004-11-08,2004-11-08,3,34,194,0,1
Heisteria nitida,heisne,52,CS,2004-11-08,2004-11-08,3,34,194,1,0
Heisteria nitida,heisne,52,MCH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,52,MSH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,52,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,53,CCA,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,53,CS,2004-11-08,2004-11-08,3,34,194,0,3
Heisteria nitida,heisne,53,MCH,2004-11-08,2004-11-08,3,34,194,1,4
Heisteria nitida,heisne,53,MSH,2004-11-08,2004-11-08,3,34,194,0,1
Heisteria nitida,heisne,53,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,Cadle,CCA,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,Cadle,CS,2004-11-08,2004-11-08,3,34,194,2,0
Heisteria nitida,heisne,Cadle,MCH,2004-11-08,2004-11-08,3,34,194,1,0
Heisteria nitida,heisne,Cadle,MSH,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,Cadle,OPEN,2004-11-08,2004-11-08,3,34,194,0,0
Heisteria nitida,heisne,3,CCA,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,3,CS,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,3,MCH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,3,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,3,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,8,CCA,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,8,CS,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,8,MCH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,8,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,8,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,12,CCA,2005-01-12,2005-01-12,3,35,259,0,3
Heisteria nitida,heisne,12,CS,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,12,MCH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,12,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,12,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,35,CCA,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,35,CS,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,35,MCH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,35,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,35,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,50,CCA,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,50,CS,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,50,MCH,2005-01-12,2005-01-12,3,35,259,0,1
Heisteria nitida,heisne,50,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,50,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,52,CCA,2005-01-12,2005-01-12,3,35,259,0,1
Heisteria nitida,heisne,52,CS,2005-01-12,2005-01-12,3,35,259,0,1
Heisteria nitida,heisne,52,MCH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,52,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,52,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,53,CCA,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,53,CS,2005-01-12,2005-01-12,3,35,259,0,2
Heisteria nitida,heisne,53,MCH,2005-01-12,2005-01-12,3,35,259,0,2
Heisteria nitida,heisne,53,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,53,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,Cadle,CCA,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,Cadle,CS,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,Cadle,MCH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,Cadle,MSH,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,Cadle,OPEN,2005-01-12,2005-01-12,3,35,259,0,0
Heisteria nitida,heisne,3,CCA,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,3,CS,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,3,MCH,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,3,MSH,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,3,OPEN,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,8,CCA,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,8,CS,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,8,MCH,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,8,MSH,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,8,OPEN,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,12,CCA,2005-02-03,2005-02-03,3,36,281,0,3
Heisteria nitida,heisne,12,CS,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,12,MCH,2005-02-03,2005-02-03,3,36,281,0,0
Heisteria nitida,heisne,12,MSH,2005-02-03,2005-02-03,3,36,281,0,0
